gene_name,target_type,target_group,target_group_score_normalized,Disease
CAD,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMK1D,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMK1G,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMK2A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMK2B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMK2D,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMK2G,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMK4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMKK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CAMKK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CASK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CASP7,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CBR1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CD38,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDC42BPA,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDC42BPB,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDC42BPG,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDC7,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK10,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK11A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK11B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK12,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK13,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK14,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK15,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK16,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK17,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK18,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK19,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK6,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK7,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK8,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDK9,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CDKL1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CFTR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHD4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHEK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHEK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHRNA3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHRNA4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHRNB2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHRNB4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CHUK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CISD2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CIT,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CLK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CLK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CLK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CLK4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CMPK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CNR2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CPT1A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CPT1B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CPT2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CRABP2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CRBN,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CREBBP,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSF1R,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSF3R,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK1A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK1A1L,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK1D,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK1E,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK1G1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK1G2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK1G3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK2A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CSNK2A2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CTRB1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CTSD,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CTSE,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYC1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYCS,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP11B1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP11B2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP17A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP19A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP1A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP1B1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP21A2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP24A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP26A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP26B1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP27B1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP2J2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP3A5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP46A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP4F2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP51A1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYP8B1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
CYSLTR2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DAPK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DAPK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DAPK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DCK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DCLK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DCLK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DCTPP1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DDAH1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DDR1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DDR2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DDX1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DDX3X,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DDX42,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DDX6,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DGKA,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DHCR24,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DHFR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DHRS9,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DHX30,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DMPK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DNAJA1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DNMT1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DNMT3B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DPP4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DRD5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DYRK1B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DYRK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
DYRK4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EBP,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EEF2K,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EIF2AK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EIF2AK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EIF2AK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EIF2AK4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EIF5B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ENGASE,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ENPP1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ENPP3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ENTPD1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ENTPD2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ENTPD3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ENTPD8,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EP300,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHA1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHA2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHA3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHA4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHA5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHA6,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHA7,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHA8,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHB1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHB2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHB3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHB4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHB6,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EPHX2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ERBB3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ERBB4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ERCC2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ERG,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ERN1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ERN2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ESRRA,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ESRRB,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ESRRG,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ETFB,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EYA2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
EZH2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
F11,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
F12,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
F2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FAAH,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FABP2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FARSB,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FASN,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FECH,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FER,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FES,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FFAR1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FGFR1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FGFR2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FGFR3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FGFR4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FGR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FKBP5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FLT3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FLT4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FMO3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FOLR1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FOXO1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FOXO3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FPGS,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
FRK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
G6PD,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GAA,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GABRA5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GABRB3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GABRR1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GAK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GALC,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GALNS,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GAPDH,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GBA,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GCGR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GDA,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GFER,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GIPR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GLA,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GLB1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GLO1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GLP1R,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GLS,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GNAI2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GNRHR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GPER1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GPR17,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GPR35,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRIA4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRK4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRK5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRK6,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRK7,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRM1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRM2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRM3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GRM5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GSPT2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GSTO1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
GTPBP4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HBB,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HCK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HCRTR1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HCRTR2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HDAC10,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HDAC11,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HIF1A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HIPK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HIPK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HIPK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HIPK4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HLA-A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HMOX2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HPGDS,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSD11B1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSD11B2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSD17B1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSD17B10,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSD17B14,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSD17B3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSD17B7,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSP90AB1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSP90B1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSPA1A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSPA5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HSPA8,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HTR1A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HTR1B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HTR1D,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HTR1E,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HTR5A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HTR7,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
HTT,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IAPP,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IARS2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ICAM1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ICMT,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IDE,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IDO1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IGF1R,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IKBKB,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IKBKE,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IL1B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IL6ST,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ILK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IMPA1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IMPDH1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IMPDH2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
INSR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
INSRR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IRAK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IRAK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
IRAK4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
ITK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
JAK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
JAK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
JAK3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KAT2B,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KAT5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KAT8,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KCND3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KCNK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KCNN4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KDM1A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KDR,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KIT,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KMT2A,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
KRAS,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
L3MBTL1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LATS1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LATS2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LGMN,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LIMK1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LIMK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LRRK2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LTA4H,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LTC4S,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LTK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
LYN,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAK,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP2K1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP2K2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP2K3,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP2K4,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP2K5,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP2K6,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP2K7,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K1,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K10,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K11,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K12,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K13,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K14,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K15,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K19,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
MAP3K2,SINGLE PROTEIN,T2 T4,0.39999999999999997,Alzheimer's disease
