symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
ADAMTS1	0.18176483093634038	0.2956890794257873	No data	No data	No data	0.06129968875917179	0.010587647660876364	No data	ADAM metallopeptidase with thrombospondin type 1 motif 1
TP53INP1	0.18123073174570253	0.2922516576731032	No data	No data	No data	0.06991204172533642	0.08611067419504988	No data	tumor protein p53 inducible nuclear protein 1
BCAS3	0.18007341159105866	0.2962070885346053	No data	No data	No data	No data	No data	No data	BCAS3 microtubule associated cell migration factor
TSPAN14	0.17144910582782005	0.2798170112830228	No data	No data	No data	0.044074982826842524	No data	No data	tetraspanin 14
CR1L	0.17077417916195176	0.2793907303142577	No data	No data	No data	0.030396539880581056	No data	No data	complement C3b/C4b receptor 1 like
OSBPL6	0.16818106589656426	0.26741485001801074	No data	No data	No data	0.1846046574369406	No data	No data	oxysterol binding protein like 6
SEMA3C	0.1678626300485095	0.2743734790564959	No data	No data	No data	0.03495602086266821	No data	No data	semaphorin 3C
SNCA	0.1676537414154867	No data	No data	No data	0.4559480982087158	0.9425770232039529	0.03036482528909015	No data	synuclein alpha
YDJC	0.1674738555510891	0.274265913977003	No data	No data	No data	0.024317231904464845	No data	No data	YdjC chitooligosaccharide deacetylase homolog
AQP4	0.16614385717390212	No data	No data	No data	0.4559480982087158	0.8707773661937714	0.08015003183741835	No data	aquaporin 4
DOCK2	0.16601034740427323	No data	No data	No data	0.5301156555173335	0.16033176081520836	No data	No data	dedicator of cytokinesis 2
ZNF292	0.16552753541374438	0.2722802267364192	No data	No data	No data	No data	No data	No data	zinc finger protein 292
CREBBP	0.16487341662156482	No data	No data	No data	0.4559480982087158	0.7268210909720023	0.08888822781025797	0.26001200213849035	CREB binding protein
SCIMP	0.1620405423974104	0.26479658695961195	No data	No data	No data	0.03495602086266821	No data	No data	SLP adaptor and CSK interacting membrane protein
AGTR1	0.16190841305299108	No data	No data	0.13678442946261474	0.4559480982087158	0.18705999573697482	No data	No data	angiotensin II receptor type 1
GJA1	0.16123990495952625	No data	No data	No data	0.4559480982087158	0.7140349946503171	0.06982206189463229	No data	gap junction protein alpha 1
ARHGAP12	0.16112116139121724	0.26503207605900914	No data	No data	No data	No data	No data	No data	Rho GTPase activating protein 12
HCK	0.1594346960895654	No data	No data	0.06079307976116211	0.4911472913904286	0.06687238773727831	No data	No data	HCK proto-oncogene, Src family tyrosine kinase
DTL	0.15685908381616068	No data	No data	No data	0.4559480982087158	0.6009446595290675	No data	No data	denticleless E3 ubiquitin protein ligase homolog
CST3	0.15622108412570082	No data	No data	No data	0.4559480982087158	0.557115383354611	0.05139012434453156	No data	cystatin C
HSPA1A	0.15611019201167564	No data	No data	No data	0.4559480982087158	0.5458109660858993	0.06861665337561494	No data	heat shock protein family A (Hsp70) member 1A
ADGRL1	0.15580153350222786	0.2526324693966935	No data	No data	No data	No data	0.0729844544154794	No data	adhesion G protein-coupled receptor L1
OARD1	0.1552865141058203	0.2554345243173972	No data	No data	No data	No data	No data	No data	O-acyl-ADP-ribose deacylase 1
HBEGF	0.15521495066119123	0.24393279709074112	No data	No data	No data	0.2276802158855123	No data	No data	heparin binding EGF like growth factor
PRIM2	0.15382610100473268	0.2530322556598047	No data	No data	No data	No data	No data	No data	DNA primase subunit 2
TNRC6A	0.15349248860288492	0.25096366159696054	No data	No data	No data	0.030396539880581056	No data	No data	trinucleotide repeat containing adaptor 6A
GLS	0.15260177033531494	No data	No data	No data	0.4559480982087158	0.43065508819507053	0.06801845227768595	No data	glutaminase
LAMP2	0.15235297617212762	No data	No data	No data	0.4559480982087158	0.42207642328102185	0.06890431053141892	No data	lysosomal associated membrane protein 2
ENPP2	0.15139827583415813	No data	No data	No data	0.4559480982087158	0.40662551236892513	0.03300042976655158	No data	ectonucleotide pyrophosphatase/phosphodiesterase 2
STIP1	0.15106258310917872	No data	No data	No data	0.4559480982087158	0.41024858919492224	No data	No data	stress induced phosphoprotein 1
CLPTM1	0.14923203894573314	0.2435755886715959	No data	No data	No data	0.037995674850726316	No data	No data	CLPTM1 regulator of GABA type A receptor forward trafficking
VPS13C	0.14912547136527718	0.24317231904464845	No data	No data	No data	0.04255515583281348	No data	No data	vacuolar protein sorting 13 homolog C
B4GALT3	0.14833979883388185	0.242487878186667	No data	No data	No data	0.030396539880581056	No data	No data	beta-1,4-galactosyltransferase 3
MS4A4E	0.14826021187114394	0.24226932031959242	No data	No data	No data	0.032149407013694564	No data	No data	membrane spanning 4-domains A4E
KAT8	0.14772627163156427	0.22386024696726228	No data	No data	No data	0.3827650510528968	No data	No data	lysine acetyltransferase 8
SNAP91	0.14530281424153077	No data	No data	No data	0.4559480982087158	0.20190191865277016	0.042432799362399985	No data	synaptosome associated protein 91
SPATC1	0.1452879954771427	0.238987720391755	No data	No data	No data	No data	No data	No data	spermatogenesis and centriole associated 1
MINDY2	0.14507974139842963	0.23864515824565016	No data	No data	No data	No data	No data	No data	MINDY lysine 48 deubiquitinase 2
P2RX7	0.14490212041528994	No data	No data	No data	0.4559480982087158	0.207578722226793	No data	No data	purinergic receptor P2X 7
ACTG1	0.14389045548921162	No data	No data	No data	0.4559480982087158	0.15696435455000046	0.03899728796834511	No data	actin gamma 1
RFX4	0.14209770155158416	No data	No data	No data	0.4559480982087158	No data	0.11531760057533207	No data	regulatory factor X4
RSPH10B2	0.14203367714969042	0.23363461385358072	No data	No data	No data	No data	No data	No data	radial spoke head 10 homolog B2
TENT5A	0.14198374915563927	0.23355248609455403	No data	No data	No data	No data	No data	No data	terminal nucleotidyltransferase 5A
MT1M	0.14192176528452766	No data	No data	No data	0.4559480982087158	No data	0.10952956457690208	No data	metallothionein 1M
TEKT1	0.14136429441689843	No data	No data	No data	0.4559480982087158	0.09118961964174316	No data	No data	tektin 1
STON2	0.14116754538919804	No data	No data	No data	0.4559480982087158	0.012158615952232422	0.0793130461135761	No data	stonin 2
ZIC2	0.14097993869568567	No data	No data	No data	0.4559480982087158	No data	0.07854490012028519	No data	Zic family member 2
ZNF646	0.14067561872494233	0.2298808838724296	No data	No data	No data	0.030396539880581056	No data	No data	zinc finger protein 646
BSN	0.1404479742060673	No data	No data	No data	0.4559480982087158	0.030396539880581056	0.04753450300585759	No data	bassoon presynaptic cytomatrix protein
TNF	0.14044273929153955	No data	No data	0.1473387835878165	No data	0.9709147299240732	No data	No data	tumor necrosis factor
UBE2C	0.1404403447801867	No data	No data	No data	0.4559480982087158	0.06079307976116211	No data	No data	ubiquitin conjugating enzyme E2 C
PDGFB	0.1402164409848902	No data	No data	No data	0.4559480982087158	0.05342698493010129	No data	No data	platelet derived growth factor subunit B
KIFAP3	0.14020838196582924	No data	No data	No data	0.4559480982087158	No data	0.053161855441922735	No data	kinesin associated protein 3
GSTA4	0.14017261159058111	No data	No data	No data	0.4559480982087158	0.012158615952232422	0.0465812351072666	No data	glutathione S-transferase alpha 4
NOS3	0.13997866646645815	0.19453785523571876	No data	No data	No data	0.7143284417456043	No data	No data	nitric oxide synthase 3
EGR2	0.1397974298246414	No data	No data	No data	0.4559480982087158	0.039642154094257795	No data	No data	early growth response 2
ACBD5	0.13976845096947216	No data	No data	No data	0.4559480982087158	No data	0.038688793768276074	No data	acyl-CoA binding domain containing 5
MDGA1	0.13970118507081727	No data	No data	No data	0.4559480982087158	0.03647584785669727	No data	No data	MAM domain containing glycosylphosphatidylinositol anchor 1
ABCC2	0.13969605201727997	No data	No data	No data	0.4559480982087158	0.03630697819069404	No data	No data	ATP binding cassette subfamily C member 2
GMNC	0.1396562040124679	0.2291159202741477	No data	No data	No data	0.012158615952232422	No data	No data	geminin coiled-coil domain containing
TIMELESS	0.13951639514347491	No data	No data	No data	0.4559480982087158	0.030396539880581056	No data	No data	timeless circadian regulator
MED6	0.13951639514347491	No data	No data	No data	0.4559480982087158	0.030396539880581056	No data	No data	mediator complex subunit 6
RPS27	0.13951639514347491	No data	No data	No data	0.4559480982087158	0.030396539880581056	No data	No data	ribosomal protein S27
SLC22A2	0.1392392102524614	No data	No data	No data	0.4559480982087158	0.021277577916406734	No data	No data	solute carrier family 22 member 2
AMPD1	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	adenosine monophosphate deaminase 1
BUB1	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	BUB1 mitotic checkpoint serine/threonine kinase
ACTL9	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	actin like 9
RNASE11	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	ribonuclease A family member 11 (inactive)
HYDIN	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	HYDIN axonemal central pair apparatus protein
MID1IP1	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	MID1 interacting protein 1
RPS18	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	ribosomal protein S18
DGCR6	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	DiGeorge syndrome critical region gene 6
FANK1	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	fibronectin type III and ankyrin repeat domains 1
MT1P3	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	metallothionein 1 pseudogene 3
PCBP2	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	poly(rC) binding protein 2
LMAN1	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	lectin, mannose binding 1
MT1JP	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	metallothionein 1J, pseudogene
ABCC11	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	ATP binding cassette subfamily C member 11
PPP2R5A	0.13859244550676317	No data	No data	No data	0.4559480982087158	No data	No data	No data	protein phosphatase 2 regulatory subunit B'alpha
PPOX	0.13817215344083478	0.2242430465819278	No data	No data	No data	0.06079307976116211	No data	No data	protoporphyrinogen oxidase
CEBPZ	0.13808939435087858	0.21638892587620173	No data	No data	No data	0.2151528454992131	No data	No data	CCAAT enhancer binding protein zeta
PLD3	0.13744245781353348	0.18237923928348632	No data	No data	No data	0.8517182623232546	0.05027644221653598	No data	phospholipase D family member 3
CYB561	0.1369859696780336	0.22533151835079032	No data	No data	No data	No data	No data	No data	cytochrome b561
GSK3B	0.1291782315521674	No data	No data	0.1587374860430344	No data	0.8621447340745648	0.01687786532291258	No data	glycogen synthase kinase 3 beta
SCARB2	0.12877451819853408	0.2085693413757822	No data	No data	No data	0.06509925624424441	No data	No data	scavenger receptor class B member 2
WWOX	0.12827848958956617	0.19763053262981425	No data	No data	No data	0.2675568432283752	No data	No data	WW domain containing oxidoreductase
NDUFAF7	0.1277419898642165	0.21012587348112108	No data	No data	No data	No data	No data	No data	NADH:ubiquinone oxidoreductase complex assembly factor 7
NRGN	0.1271048393318326	No data	No data	No data	No data	0.9285143503399945	No data	0.4674987833633366	neurogranin
DOC2A	0.12697624310801503	0.2067084129590806	No data	No data	No data	0.012158615952232422	0.03775347576020456	No data	double C2 domain alpha
TARDBP	0.1269401489196517	No data	No data	No data	No data	0.9645223981934219	0.014588985874490833	0.3115645337759558	TAR DNA binding protein
CCDC83	0.12682377957873797	0.20861548728406393	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 83
FAM47E	0.12619157948866333	0.20605573914677583	No data	No data	No data	0.030396539880581056	No data	No data	family with sequence similarity 47 member E
MAF	0.12605350441353527	0.2053135636513491	No data	No data	No data	0.040697589506777966	No data	No data	MAF bZIP transcription factor
RELB	0.12550679443781593	0.20584121593240223	No data	No data	No data	0.012158615952232422	No data	No data	RELB proto-oncogene, NF-kB subunit
PRSS53	0.12516422311664382	0.20588564291918876	No data	No data	No data	No data	No data	No data	serine protease 53
FCER1G	0.12505941250547573	0.06654201474004312	No data	No data	0.37442457824899744	0.08394500758061324	No data	No data	Fc epsilon receptor Ig
TM2D3	0.12479671106848603	0.19453785523571876	No data	No data	No data	0.1947528730373192	0.045252657842139395	No data	TM2 domain containing 3
GRIK3	0.12454574714501866	0.20243657371821777	No data	No data	No data	0.04863446380892969	No data	No data	glutamate ionotropic receptor kainate type subunit 3
CHRNA2	0.1236861500360215	0.20163897602670397	No data	No data	No data	0.03630697819069404	No data	No data	cholinergic receptor nicotinic alpha 2 subunit
MAPK14	0.12304839640405082	No data	No data	0.17309140765330877	No data	0.5754126651076303	0.024445247830562178	No data	mitogen-activated protein kinase 14
GRM5	0.12287075068217501	No data	No data	No data	No data	0.8428603870928456	No data	0.6708195499278833	glutamate metabotropic receptor 5
SHARPIN	0.12221369957702119	0.1900931320797236	No data	No data	No data	0.21878247318380215	No data	No data	SHANK associated RH domain interactor
TNK1	0.12186440548382127	0.19453785523571876	No data	No data	No data	0.1183967648572996	No data	No data	tyrosine kinase non receptor 1
PLCD1	0.12119159619481414	0.19453785523571876	No data	No data	No data	0.09626236101888871	No data	No data	phospholipase C delta 1
COMT	0.12098092079394464	No data	No data	No data	No data	0.8670717061875269	No data	0.5118017402392835	catechol-O-methyltransferase
AOPEP	0.12093407097933281	No data	No data	No data	No data	0.9946368193094242	No data	No data	aminopeptidase O (putative)
SNAP25	0.12056464350725193	No data	No data	No data	No data	0.8771329067577935	0.030568996160922474	0.4442758268945727	synaptosome associated protein 25
